Month,Total_Projection,Stock_Cones,Stock,Stock_Total,Stock_Flow
2025-01,24.66214530225291,0.0,339.9,339.9,315.2378546977471
2025-02,17.834773016117985,0.0,339.9,339.9,297.4030816816291
2025-03,21.036130783538702,0.0,339.9,339.9,276.3669508980904
2025-04,19.49037362012401,0.0,339.9,339.9,256.8765772779664
2025-05,21.318302646729457,0.0,339.9,339.9,235.55827463123697
2025-06,18.04894726906795,0.0,339.9,339.9,217.50932736216902
2025-07,26.071893877412364,0.0,339.9,339.9,191.43743348475664
2025-08,46.49373958905987,0.0,339.9,339.9,144.94369389569675
2025-09,52.82623893279754,0.0,339.9,339.9,92.11745496289922
2025-10,63.419681017372106,0.0,339.9,339.9,28.69777394552711
2025-11,52.812214256237375,0.0,339.9,339.9,-24.114440310710265
2025-12,31.7515553172506,0.0,339.9,339.9,-55.865995627960864
